,company,product_name,url,img_url
87,10001,짜슐랭 2개 + 진짜장,https://www.otokimall.com/front/product/2382,https://cdn.otokimall.com/data/product/list/20230718/1745998663303QSq3e.trww4yrouhiu.jpg
88,10001,진짬뽕 컵,https://www.otokimall.com/front/product/591,https://cdn.otokimall.com/data/product/list/20221125/18210032_1.jpg
89,10001,컵누들 베트남쌀국수 컵,https://www.otokimall.com/front/product/601,https://cdn.otokimall.com/data/product/list/20221125/17289812974732qaJo.ts57j4m9gcbq.webp
90,10001,볶음진짬뽕 용기 110G,https://www.otokimall.com/front/product/558,https://cdn.otokimall.com/data/product/list/20221125/18110057_1.jpg
91,10001,리얼치즈라면 용기 120G,https://www.otokimall.com/front/product/553,https://cdn.otokimall.com/data/product/list/20221125/1759300372258z9TmT.qe6m8ylzq6aq.jpg
92,10001,컵누들 매콤찜닭맛 컵,https://www.otokimall.com/front/product/610,https://cdn.otokimall.com/data/product/list/20221125/1729056557144xZ137.t86wp9zl3vj8.jpg
93,10001,짜슐랭 용기 125G,https://www.otokimall.com/front/product/3861,https://cdn.otokimall.com/data/product/list/20240930/1764296110881EcBPK.t4fjqe6d155v.jpg
94,10001,오뚜기카레면 용기 110G,https://www.otokimall.com/front/product/555,https://cdn.otokimall.com/data/product/list/20221125/1764560395977mSTRw.1iexq9fdhffhs.jpg
95,10001,오뚜기카레면,https://www.otokimall.com/front/product/518,https://cdn.otokimall.com/data/product/list/20221125/1687842310161c3nIs.rlan8cxkky7r.jpg
96,10001,유부우동 컵 62G,https://www.otokimall.com/front/product/581,https://cdn.otokimall.com/data/product/list/20221125/18210013_1.jpg
97,10001,부대찌개라면 용기 115G,https://www.otokimall.com/front/product/552,https://cdn.otokimall.com/data/product/list/20221125/1764559986800M7SaT.skpl2lzzfn7a.jpg
98,10001,컵누들 매콤한맛 컵 37.8G,https://www.otokimall.com/front/product/2402,https://cdn.otokimall.com/data/product/list/20230727/17289807352943F5fn.vb3kkc3v5oab.jpg
99,10001,컵누들 짬뽕맛 컵,https://www.otokimall.com/front/product/4127,https://cdn.otokimall.com/data/product/list/20250109/1736390822461orT1R.1jig3q5jpdc8k.jpg
100,10001,빅컵누들 마라탕 용기 71.3G,https://www.otokimall.com/front/product/3582,https://cdn.otokimall.com/data/product/list/20240812/1732063491780iNR4y.soq7oghe6d0l.jpg
101,10001,굴진짬뽕 용기 110G,https://www.otokimall.com/front/product/554,https://cdn.otokimall.com/data/product/list/20221125/1751421244795HDiiy.1ien7ffrynxb8.jpg
102,10001,쇠고기미역국라면 용기 100G,https://www.otokimall.com/front/product/556,https://cdn.otokimall.com/data/product/list/20221125/1764560282945ItqDD.t4f47uio6z4y.jpg
103,10001,부대찌개라면,https://www.otokimall.com/front/product/508,https://cdn.otokimall.com/data/product/list/20221125/1701322040809xWrps.1hrdp9l1jxs8n.jpg
104,10001,해물짬뽕,https://www.otokimall.com/front/product/522,https://cdn.otokimall.com/data/product/list/20221125/1681091701592yyMDZ.vey3cb87nujo.jpg
105,10001,진짬뽕 컵 75G,https://www.otokimall.com/front/product/580,https://cdn.otokimall.com/data/product/list/20221125/18210012_1.jpg
106,10001,컵누들 김치쌀국수 컵,https://www.otokimall.com/front/product/607,https://cdn.otokimall.com/data/product/list/20221125/1729056506331hwHxL.1jiajbeqzqk3b.jpg
107,10001,쇠고기라면스프 285G,https://www.otokimall.com/front/product/629,https://cdn.otokimall.com/data/product/list/20221125/18720001_1.jpg
108,10001,진라면 순한맛,https://www.otokimall.com/front/product/497,https://cdn.otokimall.com/data/product/list/20221125/17476296693296Wl4B.r1cusau3otib.jpg
109,10001,리얼치즈라면,https://www.otokimall.com/front/product/510,https://cdn.otokimall.com/data/product/list/20221125/1764561382012G40O0.t87cox8d0180.jpg
110,10001,짜슐랭 2개 + 스파게티,https://www.otokimall.com/front/product/2383,https://cdn.otokimall.com/data/product/list/20230718/174599860353526IM2.r1a3h16kymgg.jpg
111,10001,쇠고기미역국라면 컵 60G,https://www.otokimall.com/front/product/582,https://cdn.otokimall.com/data/product/list/20221125/1763355128168j2Bbr.1iyfhvubm2dt2.jpg
112,10001,컵누들 얼큰쌀국수 컵,https://www.otokimall.com/front/product/605,https://cdn.otokimall.com/data/product/list/20221125/1729056403867Qu1Ci.1hv60xfcaplbp.jpg
113,10001,순후추라면매운맛 용기 105G,https://www.otokimall.com/front/product/568,https://cdn.otokimall.com/data/product/list/20221125/1759300034507BQF2E.qe3uv3l9h202.jpg
114,10001,팥칼국수,https://www.otokimall.com/front/product/517,https://cdn.otokimall.com/data/product/list/20221125/1764561351196YpM9b.1jeaftq9xm7oh.jpg
115,10001,짜슐랭 2개 + 크림진짬뽕,https://www.otokimall.com/front/product/2384,https://cdn.otokimall.com/data/product/list/20230718/1745998548216Yb6W6.t4sxx2ddyfxw.jpg
116,10001,옛날 매콤잡채 봉지,https://www.otokimall.com/front/product/3463,https://cdn.otokimall.com/data/product/list/20240716/1721106873250Xop0w.1iv9b8paal0f8.webp
117,10001,불오징어볶음면 용기 110G,https://www.otokimall.com/front/product/4821,https://cdn.otokimall.com/data/product/list/20250808/1756194248500XGsxw.s1h67955yh4l.jpg
118,10001,육개장 용기 110G,https://www.otokimall.com/front/product/540,https://cdn.otokimall.com/data/product/list/20221125/1751421191513prK8o.u7okdpv1b3n9.jpg
119,10001,고단백컵누들 마라샹궈맛 컵,https://www.otokimall.com/front/product/4670,https://cdn.otokimall.com/data/product/list/20250711/1752452607523ym1V6.1iv1j0q4bpflj.jpg
120,10001,LIGHT&JOY 저당컵누들 불닭맛 컵,https://www.otokimall.com/front/product/5363,https://cdn.otokimall.com/data/product/list/20251111/1763431222489U6C2a.1k1x9fvge22bd.jpg
121,10001,콕콕콕 치즈게티 용기 125G,https://www.otokimall.com/front/product/3328,https://cdn.otokimall.com/data/product/list/20240604/1717483445082FZDq8.t845dzzwil2s.webp
122,10001,고단백컵누들 매콤로제맛 컵,https://www.otokimall.com/front/product/4669,https://cdn.otokimall.com/data/product/list/20250711/1752452650829vsiiI.1iv6j2wpnpmjl.jpg
123,10001,불오징어볶음면,https://www.otokimall.com/front/product/4849,https://cdn.otokimall.com/data/product/list/20250813/1756194138975A4kk3.1h7fut767u4pw.jpg
124,10001,북엇국라면,https://www.otokimall.com/front/product/515,https://cdn.otokimall.com/data/product/list/20221125/1701322056542Q2w9k.1iemnjzipwcbo.jpg
125,10001,육개장 컵 104G,https://www.otokimall.com/front/product/2542,https://cdn.otokimall.com/data/product/list/20230911/1698644669399m4GVP.u7zl58ey7exv.jpg
126,10001,헬로베지 채황,https://www.otokimall.com/front/product/514,https://cdn.otokimall.com/data/product/list/20221125/1759299889741D4CkL.rl2ebcwoio1i.jpg
127,10001,매콤소스에 찍어먹는 츠케멘 147G,https://www.otokimall.com/front/product/3419,https://cdn.otokimall.com/data/product/list/20240612/1732063175741znJyN.sok48qiigi0h.jpg
128,10001,쇠고기미역국라면 컵,https://www.otokimall.com/front/product/585,https://cdn.otokimall.com/data/product/list/20221125/1763356167081tWlUz.1hror4i831izq.jpg
129,10001,진라면 순한맛/매운맛 컵라면 골라담기,https://www.otokimall.com/front/product/4491,https://cdn.otokimall.com/data/product/list/20250519/1761893691148YVhlZ.qhsuvtcek5er.jpg
130,10001,컵누들 열라면 컵,https://www.otokimall.com/front/product/5364,https://cdn.otokimall.com/data/product/list/20251111/1763431294216bOKmE.1hv2p76phalvd.jpg
131,10001,컵누들 짜장맛 컵,https://www.otokimall.com/front/product/614,https://cdn.otokimall.com/data/product/list/20221125/1729060009669Mg8Ru.vf3og1pmsi90.jpg
132,10001,더핫 열라면 용기 105G,https://www.otokimall.com/front/product/5052,https://cdn.otokimall.com/data/product/list/20250917/1758073631242Fk5eL.to7ukjxzkvuf.jpg
133,10001,짜슐랭,https://www.otokimall.com/front/product/2381,https://cdn.otokimall.com/data/product/list/20230718/1764295590822zmHfX.sok50v2eo5rl.jpg
134,10001,진쫄면,https://www.otokimall.com/front/product/4380,https://cdn.otokimall.com/data/product/list/20250328/1743129595476Ztdjq.1iuyqgm6f97w9.jpg
135,10001,열튀김우동 100G/열라면 용기 105G/튀김우동 용기 110G,https://www.otokimall.com/front/product/3179,https://cdn.otokimall.com/data/product/list/20240417/1713324356151pbfdF.1h7z84p0q7odw.jpg
136,10001,컵누들 우동맛 컵 38.1G,https://www.otokimall.com/front/product/2403,https://cdn.otokimall.com/data/product/list/20230727/17289809884925m6GP.vf1fs40ojhwl.jpg
137,10001,컵누들 톰얌꿍쌀국수 컵,https://www.otokimall.com/front/product/2682,https://cdn.otokimall.com/data/product/list/20231012/1729056296913fqsWe.trrczfs16yba.jpg
138,10001,컵누들 팟타이쌀국수 컵,https://www.otokimall.com/front/product/2681,https://cdn.otokimall.com/data/product/list/20231012/17290566811355FaIO.1iauvrjtscr3s.jpg
139,10001,마열라면 2개+열라면,https://www.otokimall.com/front/product/2593,https://cdn.otokimall.com/data/product/list/20230919/1743648253796tL7xe.1jyisbzut15r8.jpg
140,10001,참깨라면볶음면 용기 110G,https://www.otokimall.com/front/product/3214,https://cdn.otokimall.com/data/product/list/20240425/17592975628265wHQo.u7zllvvv0xfc.jpg
